Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Engine Run,Flight ID,CAS (knots),Corrected TAS (knots)
1878.06,2,9,2026-06-19 15:53:01,37.89423,-121.04492,11946.0,157.8,28.9,-12.7,-0.0,CARVV,75.3,28.6,0.0,1.7,-1.4,18.5,119.4,11465.0,-0.1,-0.01,1.0,0.0,7.0,11.0,147.4,29.96,13718.0,159.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-2.0,0.0,0.0,-109.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2293.0,2293.0,20.2,7.6,0.0,7.6,23.6,0.0,0.0,20.2,0.0,0.0,6.9,24.3,20.7,0.0,0.0,0.0,0.0,201.0,745.0,195.0,744.0,191.0,738.0,194.0,747.0,0.0,0.0,-29.0,0.0,0.0,23.6,0.0,4.998,0.0,0.0,1.362,1.76,78.2,85.9,0.0,0.0,63.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1373.0,383.0,1371.2,375.8,1360.4,381.2,1376.6,32.0,32.0,186.62,2293.0,383.45,331.65,134.82,4.76375,370802.53466666664,20.763157894736846,411.8,True,2026-06-19 08:22:08-07:00,119.88000000000001,147.71
1879.06,2,9,2026-06-19 15:53:02,37.89487,-121.04448,11946.0,157.9,28.8,-12.7,-0.0,CARVV,75.3,28.6,0.0,1.7,0.1,18.6,119.9,11465.0,0.1,0.0,1.0,0.0,14.0,11.0,147.9,29.96,13720.0,159.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-5.0,0.0,0.0,-109.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2296.0,2296.0,20.2,7.6,0.0,7.6,23.7,0.0,0.0,20.1,0.0,0.0,7.0,24.3,20.7,0.0,0.0,0.0,0.0,201.0,745.0,195.0,745.0,191.0,737.0,194.0,747.0,0.0,0.0,-29.0,0.0,0.0,23.7,0.0,4.998,0.0,0.0,1.36,1.765,78.3,85.9,0.0,0.0,63.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1373.0,383.0,1373.0,375.8,1358.6,381.2,1376.6,32.0,32.0,186.62,2296.0,383.45,331.65,134.82,4.765861111111111,371068.77499999997,20.776315789473685,411.8,True,2026-06-19 08:22:08-07:00,120.38000000000001,148.33
1880.06,2,9,2026-06-19 15:53:03,37.89551,-121.04404,11945.0,158.0,29.0,-12.7,-0.0,CARVV,75.2,28.6,0.0,1.5,-1.3,18.4,119.7,11465.0,-0.1,-0.01,1.0,0.0,-16.0,11.0,147.7,29.96,13720.0,160.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-2.0,0.0,0.0,-108.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2294.0,2294.0,20.2,7.6,0.0,7.6,23.7,0.0,0.0,20.1,0.0,0.0,7.1,24.3,20.7,0.0,0.0,0.0,0.0,201.0,745.0,195.0,745.0,191.0,738.0,194.0,747.0,0.0,0.0,-29.0,0.0,0.0,23.7,0.0,4.998,0.0,0.0,1.36,1.77,78.3,86.0,0.0,0.0,63.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1373.0,383.0,1373.0,375.8,1360.4,381.2,1376.6,32.0,32.0,186.8,2294.0,383.45,331.65,135.0,4.767972222222222,371335.18399999995,20.789473684210527,411.8,True,2026-06-19 08:22:08-07:00,120.18,148.08
1881.06,2,9,2026-06-19 15:53:04,37.89615,-121.04359,11944.0,158.1,28.8,-12.7,-0.0,CARVV,75.2,28.6,0.0,1.4,-0.4,18.9,119.8,11465.0,0.1,-0.01,1.0,0.0,-30.0,11.0,147.9,29.96,13720.0,160.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-4.0,0.0,0.0,-108.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2294.0,2294.0,20.2,7.5,0.0,7.5,23.7,0.0,0.0,20.1,0.0,0.0,6.9,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,195.0,745.0,191.0,737.0,193.0,746.0,0.0,0.0,-29.0,0.0,0.0,23.7,0.0,4.998,0.0,0.0,1.36,1.815,78.3,86.1,0.0,0.0,63.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,383.0,1373.0,375.8,1358.6,379.4,1374.8,32.0,32.0,186.98,2294.0,383.0,331.2,135.18,4.770069444444444,371601.7616666666,21.08,411.8,True,2026-06-19 08:22:08-07:00,120.28,148.21
1882.06,2,9,2026-06-19 15:53:05,37.89679,-121.04314,11943.0,158.2,28.9,-12.7,-0.0,CARVV,75.1,28.6,0.0,1.5,-0.6,18.5,119.6,11465.0,-0.1,0.0,1.0,0.0,-48.0,11.0,147.6,29.96,13718.0,160.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-4.0,0.0,0.0,-109.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2293.0,2293.0,20.2,7.5,0.0,7.5,23.6,0.0,0.0,20.1,0.0,0.0,6.8,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,195.0,745.0,191.0,738.0,193.0,746.0,0.0,0.0,-29.0,0.0,0.0,23.6,0.0,4.998,0.0,0.0,1.362,1.776,78.0,85.9,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,383.0,1373.0,375.8,1360.4,379.4,1374.8,32.0,32.0,186.62,2293.0,383.0,331.2,134.82,4.7721527777777775,371868.508,21.09333333333333,411.8,True,2026-06-19 08:22:08-07:00,120.08,147.96
1883.06,2,9,2026-06-19 15:53:06,37.89743,-121.04269,11941.0,158.4,28.9,-12.7,-0.0,CARVV,75.1,28.6,0.0,1.5,-0.5,19.0,119.8,11465.0,0.1,-0.01,1.0,0.0,-72.0,11.0,147.9,29.96,13720.0,160.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-4.0,0.0,0.0,-108.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2290.0,2290.0,20.3,7.5,0.0,7.5,23.8,0.0,0.0,20.1,0.0,0.0,6.9,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,195.0,745.0,191.0,738.0,193.0,745.0,0.0,0.0,-29.0,0.0,0.0,23.8,0.0,4.998,0.0,0.0,1.364,1.794,78.4,85.8,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,383.0,1373.0,375.8,1360.4,379.4,1373.0,32.0,32.0,186.44,2290.0,383.0,331.2,134.64,4.774236111111111,372135.5073333333,21.12,411.8,True,2026-06-19 08:22:08-07:00,120.28,148.21
1884.06,2,9,2026-06-19 15:53:07,37.89808,-121.04224,11939.0,158.5,28.9,-12.7,-0.0,CARVV,75.0,28.6,0.0,1.6,-1.0,18.5,119.7,11465.0,-0.2,-0.01,1.0,0.0,-82.0,11.0,147.8,29.96,13720.0,161.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-3.0,0.0,0.0,-108.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2293.0,2293.0,20.2,7.5,0.0,7.5,23.6,0.0,0.0,20.1,0.0,0.0,7.0,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,195.0,746.0,191.0,737.0,193.0,745.0,0.0,0.0,-29.0,0.0,0.0,23.6,0.0,4.998,0.0,0.0,1.359,1.779,78.4,85.8,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,383.0,1374.8,375.8,1358.6,379.4,1373.0,32.0,32.0,186.44,2293.0,383.0,331.2,134.64,4.776319444444444,372402.7596666666,21.133333333333333,411.8,True,2026-06-19 08:22:08-07:00,120.18,148.08
1885.06,2,9,2026-06-19 15:53:08,37.89872,-121.0418,11939.0,158.6,28.8,-12.7,-0.0,CARVV,75.0,28.6,0.0,1.8,-0.2,18.7,119.7,11463.0,0.0,0.0,1.0,0.0,-74.0,11.0,147.7,29.96,13720.0,161.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-5.0,0.0,0.0,-109.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2296.0,2296.0,20.2,7.5,0.0,7.5,23.7,0.0,0.0,20.1,0.0,0.0,7.0,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,195.0,746.0,191.0,738.0,193.0,745.0,0.0,0.0,-29.0,0.0,0.0,23.7,0.0,4.998,0.0,0.0,1.388,1.82,77.9,85.9,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,383.0,1374.8,375.8,1360.4,379.4,1373.0,32.0,32.0,186.62,2296.0,383.0,331.2,134.82,4.778402777777777,372670.18066666665,21.146666666666665,411.8,True,2026-06-19 08:22:08-07:00,120.18,148.08
1886.06,2,9,2026-06-19 15:53:09,37.89936,-121.04135,11940.0,158.6,28.9,-12.7,-0.0,CARVV,74.9,28.6,0.0,2.0,-1.0,18.9,119.6,11462.0,0.0,-0.02,1.0,0.0,-72.0,11.0,147.6,29.96,13716.0,161.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-3.0,0.0,0.0,-109.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,79.0,86.0,2293.0,2293.0,20.2,7.5,0.0,7.5,23.8,0.0,0.0,20.1,0.0,0.0,6.9,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,195.0,746.0,191.0,738.0,193.0,746.0,0.0,0.0,-29.0,0.0,0.0,23.8,0.0,4.998,0.0,0.0,1.365,1.801,78.6,86.0,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,383.0,1374.8,375.8,1360.4,379.4,1374.8,32.0,32.0,186.8,2293.0,383.0,331.2,135.0,4.780486111111111,372937.686,21.146666666666665,411.8,True,2026-06-19 08:22:08-07:00,120.08,147.95
1887.06,2,9,2026-06-19 15:53:10,37.90001,-121.04091,11941.0,158.6,28.8,-12.7,-0.0,CARVV,74.9,28.6,0.0,2.1,-0.7,18.6,119.5,11462.0,-0.1,-0.01,1.0,0.0,-36.0,11.0,147.5,29.96,13716.0,162.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-3.0,0.0,0.0,-110.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2291.0,2291.0,20.2,7.5,0.0,7.5,23.7,0.0,0.0,20.1,0.0,0.0,6.7,24.3,20.7,0.0,0.0,0.0,0.0,201.0,745.0,195.0,745.0,191.0,738.0,194.0,746.0,0.0,0.0,-29.0,0.0,0.0,23.7,0.0,4.998,0.0,0.0,1.361,1.797,78.4,85.8,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1373.0,383.0,1373.0,375.8,1360.4,381.2,1374.8,32.0,32.0,186.44,2291.0,383.45,331.65,134.64,4.782569444444444,373205.1913333333,21.146666666666665,411.8,True,2026-06-19 08:22:08-07:00,119.98,147.83
1888.06,2,9,2026-06-19 15:53:11,37.90065,-121.04046,11940.0,158.6,28.8,-12.7,-0.0,CARVV,74.9,28.6,0.0,1.6,-0.9,18.8,119.7,11462.0,0.1,-0.02,1.0,0.0,-21.0,11.0,147.7,29.96,13716.0,162.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-3.0,0.0,0.0,-108.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2294.0,2294.0,20.2,7.5,0.0,7.5,23.8,0.0,0.0,20.1,0.0,0.0,6.8,24.3,20.7,0.0,0.0,0.0,0.0,201.0,745.0,195.0,745.0,191.0,738.0,193.0,746.0,0.0,0.0,-29.0,0.0,0.0,23.8,0.0,4.998,0.0,0.0,1.36,1.783,78.2,85.7,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1373.0,383.0,1373.0,375.8,1360.4,379.4,1374.8,32.0,32.0,186.26000000000002,2294.0,383.0,331.2,134.46000000000004,4.784652777777778,373472.69666666666,21.146666666666665,411.8,True,2026-06-19 08:22:08-07:00,120.18,148.08
1889.06,2,9,2026-06-19 15:53:12,37.90129,-121.04002,11939.0,158.7,28.7,-12.7,-0.0,CARVV,74.8,28.6,0.0,1.6,-0.6,18.7,119.7,11462.0,-0.0,-0.01,1.0,0.0,-31.0,11.0,147.8,29.96,13714.0,162.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-4.0,0.0,0.0,-107.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2294.0,2294.0,20.2,7.5,0.0,7.5,23.7,0.0,0.0,20.1,0.0,0.0,6.9,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,194.0,745.0,191.0,738.0,193.0,746.0,0.0,0.0,-29.0,0.0,0.0,23.7,0.0,4.998,0.0,0.0,1.36,1.775,78.2,85.7,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,381.2,1373.0,375.8,1360.4,379.4,1374.8,32.0,32.0,186.26000000000002,2294.0,382.55,330.75,134.46000000000004,4.786736111111111,373740.2863333333,21.16,411.8,True,2026-06-19 08:22:08-07:00,120.18,148.08
1890.06,2,9,2026-06-19 15:53:13,37.90194,-121.03957,11938.0,158.8,28.7,-12.7,-0.0,CARVV,74.8,28.6,0.0,1.9,-0.9,18.9,119.9,11461.0,0.0,-0.0,1.1,0.0,-51.0,11.0,147.9,29.96,13714.0,162.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-3.0,0.0,0.0,-108.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2295.0,2295.0,20.2,7.5,0.0,7.5,23.6,0.0,0.0,20.1,0.0,0.0,7.1,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,194.0,744.0,191.0,738.0,193.0,746.0,0.0,0.0,-29.0,0.0,0.0,23.6,0.0,4.998,0.0,0.0,1.36,1.77,78.4,85.8,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,381.2,1371.2,375.8,1360.4,379.4,1374.8,32.0,32.0,186.44,2295.0,382.55,330.75,134.64,4.788819444444444,374008.04466666665,21.173333333333336,411.8,True,2026-06-19 08:22:08-07:00,120.38000000000001,148.32
1891.06,2,9,2026-06-19 15:53:14,37.90258,-121.03912,11938.0,158.8,28.6,-12.7,-0.0,CARVV,74.7,28.6,0.0,2.0,-1.0,18.8,119.5,11460.0,-0.1,-0.01,1.0,0.0,-22.0,11.0,147.5,29.96,13714.0,162.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-3.0,0.0,0.0,-109.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2291.0,2291.0,20.2,7.5,0.0,7.5,23.6,0.0,0.0,20.1,0.0,0.0,6.8,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,195.0,744.0,191.0,738.0,193.0,746.0,0.0,0.0,-29.0,0.0,0.0,23.6,0.0,4.998,0.0,0.0,1.361,1.788,78.5,85.9,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,383.0,1371.2,375.8,1360.4,379.4,1374.8,32.0,32.0,186.62,2291.0,383.0,331.2,134.82,4.790902777777777,374275.8873333333,21.173333333333336,411.8,True,2026-06-19 08:22:08-07:00,119.98,147.82
1892.06,2,9,2026-06-19 15:53:15,37.90323,-121.03868,11939.0,158.8,28.5,-12.7,-0.0,CARVV,74.7,28.6,0.0,2.2,-0.5,18.7,120.0,11460.0,-0.1,-0.01,1.0,0.0,19.0,11.0,148.2,29.96,13712.0,162.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-3.0,0.0,0.0,-110.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2297.0,2297.0,20.2,7.5,0.0,7.5,23.5,0.0,0.0,20.1,0.0,0.0,6.7,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,194.0,744.0,191.0,738.0,193.0,746.0,0.0,0.0,-29.0,0.0,0.0,23.5,0.0,4.998,0.0,0.0,1.36,1.766,78.5,85.7,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,381.2,1371.2,375.8,1360.4,379.4,1374.8,32.0,32.0,186.26000000000002,2297.0,382.55,330.75,134.46000000000004,4.7929861111111105,374543.73,21.173333333333336,411.8,True,2026-06-19 08:22:08-07:00,120.48,148.44
1893.06,2,9,2026-06-19 15:53:16,37.90388,-121.03824,11941.0,158.7,28.5,-12.7,-0.0,CARVV,74.6,28.6,0.0,1.7,-0.9,18.6,120.8,11460.0,-0.1,-0.02,1.0,0.0,39.0,11.0,149.1,29.96,13712.0,162.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-2.0,0.0,0.0,-109.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,79.0,86.0,2300.0,2300.0,20.2,7.5,0.0,7.5,23.8,0.0,0.0,20.1,0.0,0.0,6.8,24.3,20.7,0.0,0.0,0.0,0.0,201.0,745.0,194.0,744.0,191.0,738.0,193.0,746.0,0.0,0.0,-29.0,0.0,0.0,23.8,0.0,4.998,0.0,0.0,1.365,1.791,78.5,85.7,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1373.0,381.2,1371.2,375.8,1360.4,379.4,1374.8,32.0,32.0,186.26000000000002,2300.0,382.55,330.75,134.46000000000004,4.795069444444444,374811.4883333333,21.16,411.8,True,2026-06-19 08:22:08-07:00,121.28,149.42
1894.06,2,9,2026-06-19 15:53:17,37.90452,-121.0378,11944.0,158.5,28.5,-12.7,-0.0,CARVV,74.6,28.6,0.0,1.5,-0.1,18.6,119.6,11460.0,-0.0,-0.0,1.0,0.0,58.0,11.0,147.7,29.96,13712.0,162.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-4.0,0.0,0.0,-108.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2291.0,2291.0,20.3,7.5,0.0,7.5,23.8,0.0,0.0,20.1,0.0,0.0,6.9,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,194.0,744.0,191.0,738.0,193.0,747.0,0.0,0.0,-29.0,0.0,0.0,23.8,0.0,4.998,0.0,0.0,1.372,1.78,78.4,85.7,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,381.2,1371.2,375.8,1360.4,379.4,1376.6,32.0,32.0,186.26000000000002,2291.0,382.55,330.75,134.46000000000004,4.797152777777778,375078.9936666666,21.133333333333333,411.8,True,2026-06-19 08:22:08-07:00,120.08,147.95
1895.06,2,9,2026-06-19 15:53:18,37.90517,-121.03735,11947.0,158.4,28.5,-12.7,-0.0,CARVV,74.5,28.6,0.0,1.7,-0.2,19.0,120.9,11460.0,0.1,-0.0,1.0,0.0,62.0,11.0,149.2,29.96,13712.0,161.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-4.0,0.0,0.0,-109.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2299.0,2299.0,20.3,7.5,0.0,7.5,23.4,0.0,0.0,20.1,0.0,0.0,7.1,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,194.0,744.0,191.0,738.0,193.0,746.0,0.0,0.0,-29.0,0.0,0.0,23.4,0.0,4.996,0.0,0.0,1.362,1.771,78.4,85.7,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,381.2,1371.2,375.8,1360.4,379.4,1374.8,32.0,32.0,186.26000000000002,2299.0,382.55,330.75,134.46000000000004,4.799236111111111,375346.246,21.12,411.8,True,2026-06-19 08:22:08-07:00,121.38000000000001,149.55
1896.06,2,9,2026-06-19 15:53:19,37.90581,-121.03691,11948.0,158.2,28.5,-12.7,-0.0,CARVV,74.5,28.6,0.0,1.7,-1.0,19.2,120.0,11460.0,0.0,-0.01,1.0,0.0,59.0,11.0,148.1,29.96,13712.0,161.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-3.0,0.0,0.0,-109.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,79.0,86.0,2293.0,2293.0,20.3,7.6,0.0,7.6,23.3,0.0,0.0,20.1,0.0,0.0,7.9,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,194.0,745.0,191.0,738.0,193.0,747.0,0.0,0.0,-29.0,0.0,0.0,23.3,0.0,4.998,0.0,0.0,1.36,1.768,78.5,86.0,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,381.2,1373.0,375.8,1360.4,379.4,1376.6,32.0,32.0,186.8,2293.0,382.55,330.75,135.0,4.801333333333333,375613.24533333327,20.81578947368421,411.8,True,2026-06-19 08:22:08-07:00,120.48,148.44
1897.06,2,9,2026-06-19 15:53:20,37.90646,-121.03647,11950.0,158.0,28.3,-12.7,-0.0,CARVV,74.5,28.6,0.0,1.6,-0.5,19.9,120.2,11460.0,0.2,-0.01,1.0,0.0,76.0,11.0,148.4,29.96,13712.0,160.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-4.0,0.0,0.0,-109.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2292.0,2292.0,20.3,7.6,0.0,7.6,23.3,0.0,0.0,20.1,0.0,0.0,8.9,24.3,20.7,0.0,0.0,0.0,0.0,201.0,743.0,194.0,745.0,191.0,738.0,193.0,747.0,0.0,0.0,-29.0,0.0,0.0,23.3,0.0,4.996,0.0,0.0,1.36,1.766,78.2,85.8,0.0,0.0,62.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1369.4,381.2,1373.0,375.8,1360.4,379.4,1376.6,32.0,32.0,186.44,2292.0,382.55,330.75,134.64,4.803444444444444,375879.9073333333,20.789473684210527,411.8,True,2026-06-19 08:22:08-07:00,120.68,148.69
1898.06,2,9,2026-06-19 15:53:21,37.9071,-121.03603,11957.0,157.8,28.4,-12.7,-0.0,CARVV,74.4,28.6,0.0,1.7,-1.1,19.0,119.9,11460.0,-0.3,0.0,1.0,0.0,62.0,11.0,148.0,29.96,13712.0,160.0,13.0,17.0,11500.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,-99.0,3.0,2.0,0.0,-2.0,0.0,0.0,-110.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4511.0,78.0,86.0,2293.0,2293.0,20.2,7.6,0.0,7.6,23.5,0.0,0.0,20.1,0.0,0.0,9.7,24.3,20.7,0.0,0.0,0.0,0.0,201.0,744.0,194.0,746.0,191.0,738.0,193.0,747.0,0.0,0.0,-29.0,0.0,0.0,23.5,0.0,4.996,0.0,0.0,1.36,1.802,78.2,85.8,0.0,0.0,63.0,P,0.0,51.8,186.8,32.0,32.0,32.0,32.0,393.8,1371.2,381.2,1374.8,375.8,1360.4,379.4,1376.6,32.0,32.0,186.44,2293.0,382.55,330.75,134.64,4.805555555555555,376146.23199999996,20.763157894736846,411.8,True,2026-06-19 08:22:08-07:00,120.38000000000001,148.32
